"name","group","id","Esperança de vida ao nascer 2000","lat","long",
"COQUEIROS DO SUL","Rio Grande do Sul",430585,71.05,-28.1194,-52.7842,
"CORONEL BARROS","Rio Grande do Sul",430587,73.66,-28.3921,-54.0686,
"CORONEL BICACO","Rio Grande do Sul",430590,71.61,-27.7197,-53.7022,
"CORONEL PILAR","Rio Grande do Sul",430593,74.17,-29.2695,-51.6847,
"COTIPORÃ","Rio Grande do Sul",430595,74.17,-28.9891,-51.6971,
"COXILHA","Rio Grande do Sul",430597,72.32,-28.128,-52.3023,
"CRISSIUMAL","Rio Grande do Sul",430600,71.37,-27.4999,-54.0994,
"CRISTAL","Rio Grande do Sul",430605,70.03,-31.0046,-52.0436,
"CRISTAL DO SUL","Rio Grande do Sul",430607,71.52,-27.452,-53.2422,
"CRUZ ALTA","Rio Grande do Sul",430610,73.61,-28.645,-53.6048,
"CRUZALTENSE","Rio Grande do Sul",430613,72.52,-27.6672,-52.6522,
"CRUZEIRO DO SUL","Rio Grande do Sul",430620,73.23,-29.5148,-51.9928,
"DAVID CANABARRO","Rio Grande do Sul",430630,72.19,-28.3849,-51.8482,
"DERRUBADAS","Rio Grande do Sul",430632,70.08,-27.2642,-53.8645,
"DEZESSEIS DE NOVEMBRO","Rio Grande do Sul",430635,71.42,-28.219,-55.0617,
"DILERMANDO DE AGUIAR","Rio Grande do Sul",430637,72.5,-29.7054,-54.2122,
"DOIS IRMÃOS","Rio Grande do Sul",430640,74.79,-29.5836,-51.0898,
"DOIS IRMÃOS DAS MISSÕES","Rio Grande do Sul",430642,67.17,-27.6621,-53.5304,
"DOIS LAJEADOS","Rio Grande do Sul",430645,74.24,-28.983,-51.8396,
"DOM FELICIANO","Rio Grande do Sul",430650,70.6,-30.7004,-52.1026,
"DOM PEDRO DE ALCÂNTARA","Rio Grande do Sul",430655,70.43,-29.3639,-49.853,
"DOM PEDRITO","Rio Grande do Sul",430660,70.64,-30.9756,-54.6694,
"DONA FRANCISCA","Rio Grande do Sul",430670,70.16,-29.6195,-53.3617,
"DOUTOR MAURÍCIO CARDOSO","Rio Grande do Sul",430673,72.37,-27.5103,-54.3577,
"DOUTOR RICARDO","Rio Grande do Sul",430675,71.18,-29.084,-51.9972,
"ELDORADO DO SUL","Rio Grande do Sul",430676,70.35,-30.0847,-51.6187,
"ENCANTADO","Rio Grande do Sul",430680,76.11,-29.2351,-51.8703,
"ENCRUZILHADA DO SUL","Rio Grande do Sul",430690,72.02,-30.543,-52.5204,
"ENGENHO VELHO","Rio Grande do Sul",430692,69.85,-27.706,-52.9145,
"ENTRE-IJUÍS","Rio Grande do Sul",430693,71.92,-28.3686,-54.2686,
"ENTRE RIOS DO SUL","Rio Grande do Sul",430695,70.94,-27.5298,-52.7347,
"EREBANGO","Rio Grande do Sul",430697,72.42,-27.8544,-52.3005,
"ERECHIM","Rio Grande do Sul",430700,74.18,-27.6364,-52.2697,
"ERNESTINA","Rio Grande do Sul",430705,71.75,-28.4977,-52.5836,
"HERVAL","Rio Grande do Sul",430710,70.8,-32.024,-53.3944,
"ERVAL GRANDE","Rio Grande do Sul",430720,76.5,-27.3926,-52.574,
"ERVAL SECO","Rio Grande do Sul",430730,70.42,-27.5443,-53.5005,
"ESMERALDA","Rio Grande do Sul",430740,72.09,-28.0518,-51.1933,
"ESPERANÇA DO SUL","Rio Grande do Sul",430745,70.05,-27.3603,-53.9891,
"ESPUMOSO","Rio Grande do Sul",430750,74.44,-28.7286,-52.8461,
"ESTAÇÃO","Rio Grande do Sul",430755,72.05,-27.9135,-52.2635,
"ESTÂNCIA VELHA","Rio Grande do Sul",430760,76.11,-29.6535,-51.1843,
"ESTEIO","Rio Grande do Sul",430770,74.25,-29.852,-51.1841,
"ESTRELA","Rio Grande do Sul",430780,74.45,-29.5002,-51.9495,
"ESTRELA VELHA","Rio Grande do Sul",430781,72.14,-29.1713,-53.1639,
"EUGÊNIO DE CASTRO","Rio Grande do Sul",430783,76.25,-28.5315,-54.1506,
"FAGUNDES VARELA","Rio Grande do Sul",430786,75.53,-28.8794,-51.7014,
"FARROUPILHA","Rio Grande do Sul",430790,74.19,-29.2227,-51.3419,
"FAXINAL DO SOTURNO","Rio Grande do Sul",430800,72.26,-29.5788,-53.4484,
"FAXINALZINHO","Rio Grande do Sul",430805,70.69,-27.4238,-52.6789,
"FAZENDA VILANOVA","Rio Grande do Sul",430807,70.43,-29.5885,-51.8217,
"FELIZ","Rio Grande do Sul",430810,73.6,-29.4527,-51.3032,
"FLORES DA CUNHA","Rio Grande do Sul",430820,75.51,-29.0261,-51.1875,
"FLORIANO PEIXOTO","Rio Grande do Sul",430825,72.52,-27.8614,-52.0838,
"FONTOURA XAVIER","Rio Grande do Sul",430830,71.51,-28.9817,-52.3445,
"FORMIGUEIRO","Rio Grande do Sul",430840,72.63,-30.0035,-53.4959,
"FORQUETINHA","Rio Grande do Sul",430843,76.11,-29.3828,-52.0981,
"FORTALEZA DOS VALOS","Rio Grande do Sul",430845,73.2,-28.7986,-53.2249,
"FREDERICO WESTPHALEN","Rio Grande do Sul",430850,73.79,-27.3586,-53.3958,
"GARIBALDI","Rio Grande do Sul",430860,74.21,-29.259,-51.5352,
"GARRUCHOS","Rio Grande do Sul",430865,71.48,-28.1944,-55.6383,
"GAURAMA","Rio Grande do Sul",430870,75.46,-27.5856,-52.0915,
"GENERAL CÂMARA","Rio Grande do Sul",430880,72.75,-29.9032,-51.7612,
"GENTIL","Rio Grande do Sul",430885,72.48,-28.4316,-52.0337,
"GETÚLIO VARGAS","Rio Grande do Sul",430890,73.02,-27.8911,-52.2294,
"GIRUÁ","Rio Grande do Sul",430900,70.48,-28.0297,-54.3517,
"GLORINHA","Rio Grande do Sul",430905,74.17,-29.8798,-50.7734,
"GRAMADO","Rio Grande do Sul",430910,75.52,-29.3734,-50.8762,
"GRAMADO DOS LOUREIROS","Rio Grande do Sul",430912,69.2,-27.4429,-52.9149,
"GRAMADO XAVIER","Rio Grande do Sul",430915,67.89,-29.2706,-52.5795,
"GRAVATAÍ","Rio Grande do Sul",430920,75.33,-29.9413,-50.9869,
"GUABIJU","Rio Grande do Sul",430925,74.52,-28.5421,-51.6948,
"GUAÍBA","Rio Grande do Sul",430930,72.54,-30.1086,-51.3233,
"GUAPORÉ","Rio Grande do Sul",430940,73.41,-28.8399,-51.8895,
"GUARANI DAS MISSÕES","Rio Grande do Sul",430950,71.26,-28.1491,-54.5629,
"HARMONIA","Rio Grande do Sul",430955,74.87,-29.5456,-51.4185,
"HERVEIRAS","Rio Grande do Sul",430957,70.39,-29.4552,-52.6553,
"HORIZONTINA","Rio Grande do Sul",430960,75.97,-27.6282,-54.3053,
"HULHA NEGRA","Rio Grande do Sul",430965,66.9,-31.4067,-53.8667,
"HUMAITÁ","Rio Grande do Sul",430970,73.11,-27.5691,-53.9695,
"IBARAMA","Rio Grande do Sul",430975,69.59,-29.4203,-53.1295,
"IBIAÇÁ","Rio Grande do Sul",430980,76.58,-28.0566,-51.8599,
"IBIRAIARAS","Rio Grande do Sul",430990,73.45,-28.3741,-51.6377,
"IBIRAPUITÃ","Rio Grande do Sul",430995,70.9,-28.6247,-52.5158,
"IBIRUBÁ","Rio Grande do Sul",431000,72.92,-28.6302,-53.0961,
"IGREJINHA","Rio Grande do Sul",431010,71.86,-29.5693,-50.7919,
"IJUÍ","Rio Grande do Sul",431020,74.16,-28.388,-53.92,
"ILÓPOLIS","Rio Grande do Sul",431030,75.46,-28.9282,-52.1258,
"IMBÉ","Rio Grande do Sul",431033,72.3,-29.9753,-50.1281,
"IMIGRANTE","Rio Grande do Sul",431036,74.06,-29.3508,-51.7748,
"INDEPENDÊNCIA","Rio Grande do Sul",431040,72.55,-27.8354,-54.1886,
"INHACORÁ","Rio Grande do Sul",431041,71.61,-27.8752,-54.015,
"IPÊ","Rio Grande do Sul",431043,71.92,-28.8171,-51.2859,
"IPIRANGA DO SUL","Rio Grande do Sul",431046,76.72,-27.9404,-52.4271,
"IRAÍ","Rio Grande do Sul",431050,72.42,-27.1951,-53.2543,
"ITAARA","Rio Grande do Sul",431053,75.08,-29.6013,-53.7725,
"ITACURUBI","Rio Grande do Sul",431055,71.64,-28.7913,-55.2447,
"ITAPUCA","Rio Grande do Sul",431057,70.32,-28.7768,-52.1693,
"ITAQUI","Rio Grande do Sul",431060,73.45,-29.1311,-56.5515,
"ITATI","Rio Grande do Sul",431065,70.43,-29.4974,-50.1016,
"ITATIBA DO SUL","Rio Grande do Sul",431070,71.51,-27.3846,-52.4538,
"IVORÁ","Rio Grande do Sul",431075,72.63,-29.5232,-53.5842,
"IVOTI","Rio Grande do Sul",431080,75.37,-29.5995,-51.1533,
"JABOTICABA","Rio Grande do Sul",431085,69.08,-27.6347,-53.2762,
"JACUIZINHO","Rio Grande do Sul",431087,70.03,-29.0401,-53.0657,
"JACUTINGA","Rio Grande do Sul",431090,71.87,-27.7291,-52.5372,
"JAGUARÃO","Rio Grande do Sul",431100,71.69,-32.5604,-53.377,
"JAGUARI","Rio Grande do Sul",431110,71.88,-29.4936,-54.703,
"JAQUIRANA","Rio Grande do Sul",431112,66.59,-28.8811,-50.3637,
"JARI","Rio Grande do Sul",431113,72,-29.2922,-54.2237,
"JÓIA","Rio Grande do Sul",431115,72.03,-28.6435,-54.1141,
"JÚLIO DE CASTILHOS","Rio Grande do Sul",431120,72.55,-29.2299,-53.6772,
"LAGOA BONITA DO SUL","Rio Grande do Sul",431123,70.39,-29.4939,-53.017,
"LAGOÃO","Rio Grande do Sul",431125,69.9,-29.2348,-52.7997,
"LAGOA DOS TRÊS CANTOS","Rio Grande do Sul",431127,75.43,-28.5676,-52.8618,
"LAGOA VERMELHA","Rio Grande do Sul",431130,73.64,-28.2093,-51.5248,
"LAJEADO","Rio Grande do Sul",431140,74.89,-29.4591,-51.9644,
"LAJEADO DO BUGRE","Rio Grande do Sul",431142,71.52,-27.6913,-53.1818,
"LAVRAS DO SUL","Rio Grande do Sul",431150,71.13,-30.8071,-53.8931,
"LIBERATO SALZANO","Rio Grande do Sul",431160,69.22,-27.601,-53.0753,
"LINDOLFO COLLOR","Rio Grande do Sul",431162,70.39,-29.5859,-51.2141,
"LINHA NOVA","Rio Grande do Sul",431164,71.5,-29.4679,-51.2003,
"MACHADINHO","Rio Grande do Sul",431170,72.4,-27.5667,-51.6668,
"MAÇAMBARÁ","Rio Grande do Sul",431171,69.8,-29.1445,-56.0674,
"MAMPITUBA","Rio Grande do Sul",431173,70.81,-29.2136,-49.9311,
"MANOEL VIANA","Rio Grande do Sul",431175,67.38,-29.5859,-55.4841,
"MAQUINÉ","Rio Grande do Sul",431177,73.23,-29.6798,-50.2079,
"MARATÁ","Rio Grande do Sul",431179,72.59,-29.5457,-51.5573,
"MARAU","Rio Grande do Sul",431180,73.28,-28.4498,-52.1986,
"MARCELINO RAMOS","Rio Grande do Sul",431190,72.94,-27.4676,-51.9095,
"MARIANA PIMENTEL","Rio Grande do Sul",431198,72.61,-30.353,-51.5803,
"MARIANO MORO","Rio Grande do Sul",431200,73.38,-27.3568,-52.1467,
"MARQUES DE SOUZA","Rio Grande do Sul",431205,75.44,-29.3311,-52.0973,
"MATA","Rio Grande do Sul",431210,70.06,-29.5649,-54.4641,
"MATO CASTELHANO","Rio Grande do Sul",431213,71.57,-28.28,-52.1932,
"MATO LEITÃO","Rio Grande do Sul",431215,71.2,-29.5285,-52.1278,
"MATO QUEIMADO","Rio Grande do Sul",431217,76.19,-28.252,-54.6159,
"MAXIMILIANO DE ALMEIDA","Rio Grande do Sul",431220,68.71,-27.6325,-51.802,
"MINAS DO LEÃO","Rio Grande do Sul",431225,70.97,-30.1346,-52.0423,
"MIRAGUAÍ","Rio Grande do Sul",431230,72.67,-27.497,-53.6891,
"MONTAURI","Rio Grande do Sul",431235,75.44,-28.6462,-52.0767,
"MONTE ALEGRE DOS CAMPOS","Rio Grande do Sul",431237,71.61,-28.6805,-50.7834,
"MONTE BELO DO SUL","Rio Grande do Sul",431238,75.37,-29.1607,-51.6333,
"MONTENEGRO","Rio Grande do Sul",431240,75.32,-29.6824,-51.4679,
"MORMAÇO","Rio Grande do Sul",431242,71.13,-28.6968,-52.6999,
"MORRINHOS DO SUL","Rio Grande do Sul",431244,69.79,-29.3578,-49.9328,
"MORRO REDONDO","Rio Grande do Sul",431245,72.39,-31.5887,-52.6261,
"MORRO REUTER","Rio Grande do Sul",431247,73.36,-29.5379,-51.0811,
"MOSTARDAS","Rio Grande do Sul",431250,72.56,-31.1054,-50.9167,
"MUÇUM","Rio Grande do Sul",431260,73.98,-29.163,-51.8714,
"MUITOS CAPÕES","Rio Grande do Sul",431261,72.13,-28.3132,-51.1836,
"MULITERNO","Rio Grande do Sul",431262,70.01,-28.3253,-51.7697,
"NÃO-ME-TOQUE","Rio Grande do Sul",431265,74.02,-28.4548,-52.8182,
"NICOLAU VERGUEIRO","Rio Grande do Sul",431267,74.79,-28.5298,-52.4676,
"NONOAI","Rio Grande do Sul",431270,71.47,-27.3689,-52.7756,
"NOVA ALVORADA","Rio Grande do Sul",431275,69.9,-28.6822,-52.1631,
"NOVA ARAÇÁ","Rio Grande do Sul",431280,74.89,-28.6537,-51.7458,
"NOVA BASSANO","Rio Grande do Sul",431290,73.62,-28.7291,-51.7072,
"NOVA BOA VISTA","Rio Grande do Sul",431295,73.2,-27.9926,-52.9784,
"NOVA BRÉSCIA","Rio Grande do Sul",431300,74.89,-29.2182,-52.0319,
"NOVA CANDELÁRIA","Rio Grande do Sul",431301,75.47,-27.6137,-54.1074,
"NOVA ESPERANÇA DO SUL","Rio Grande do Sul",431303,73.3,-29.4066,-54.8293,
"NOVA HARTZ","Rio Grande do Sul",431306,72.53,-29.5808,-50.9051,
"NOVA PÁDUA","Rio Grande do Sul",431308,75.51,-29.0275,-51.3098,
"NOVA PALMA","Rio Grande do Sul",431310,74.89,-29.471,-53.4689,
"NOVA PETRÓPOLIS","Rio Grande do Sul",431320,76.11,-29.3741,-51.1136,
"NOVA PRATA","Rio Grande do Sul",431330,73.85,-28.7799,-51.6113,
"NOVA RAMADA","Rio Grande do Sul",431333,71.94,-28.0667,-53.6992,
"NOVA ROMA DO SUL","Rio Grande do Sul",431335,74.63,-28.9882,-51.4095,
"NOVA SANTA RITA","Rio Grande do Sul",431337,70.77,-29.8525,-51.2837,
"NOVO CABRAIS","Rio Grande do Sul",431339,71.6,-29.7338,-52.9489,
"NOVO HAMBURGO","Rio Grande do Sul",431340,74.38,-29.6875,-51.1328,
"NOVO MACHADO","Rio Grande do Sul",431342,71.6,-27.5765,-54.5036,
"NOVO TIRADENTES","Rio Grande do Sul",431344,70.42,-27.5649,-53.1837,
"NOVO XINGU","Rio Grande do Sul",431346,73.17,-27.749,-53.0639,
"NOVO BARREIRO","Rio Grande do Sul",431349,70.75,-27.9077,-53.1103,
"OSÓRIO","Rio Grande do Sul",431350,74.85,-29.8881,-50.2667,
"PAIM FILHO","Rio Grande do Sul",431360,71.26,-27.7075,-51.763,
"PALMARES DO SUL","Rio Grande do Sul",431365,72.56,-30.2535,-50.5103,
"PALMEIRA DAS MISSÕES","Rio Grande do Sul",431370,72.33,-27.9007,-53.3134,
"PALMITINHO","Rio Grande do Sul",431380,71.3,-27.3596,-53.558,
"PANAMBI","Rio Grande do Sul",431390,74.86,-28.2833,-53.5023,
"PANTANO GRANDE","Rio Grande do Sul",431395,69.16,-30.1902,-52.3729,
"PARAÍ","Rio Grande do Sul",431400,74.2,-28.5964,-51.7896,
"PARAÍSO DO SUL","Rio Grande do Sul",431402,71.01,-29.6717,-53.144,
"PARECI NOVO","Rio Grande do Sul",431403,75.47,-29.6365,-51.3974,
"PAROBÉ","Rio Grande do Sul",431405,74.11,-29.6243,-50.8312,
"PASSA SETE","Rio Grande do Sul",431406,71.55,-29.4577,-52.9599,
"PASSO DO SOBRADO","Rio Grande do Sul",431407,71.89,-29.748,-52.2748,
"PASSO FUNDO","Rio Grande do Sul",431410,73.17,-28.2576,-52.4091,
"PAULO BENTO","Rio Grande do Sul",431413,73.65,-27.7051,-52.4169,
"PAVERAMA","Rio Grande do Sul",431415,72.55,-29.5486,-51.7339,
"PEDRAS ALTAS","Rio Grande do Sul",431417,70.91,-31.7365,-53.5814,
"PEDRO OSÓRIO","Rio Grande do Sul",431420,69.73,-31.8642,-52.8184,
"PEJUÇARA","Rio Grande do Sul",431430,71.4,-28.4283,-53.6579,
"PELOTAS","Rio Grande do Sul",431440,72.74,-31.7649,-52.3371,
"PICADA CAFÉ","Rio Grande do Sul",431442,71.38,-29.4464,-51.1367,
"PINHAL","Rio Grande do Sul",431445,72.53,-27.508,-53.2082,
"PINHAL DA SERRA","Rio Grande do Sul",431446,72.09,-27.8751,-51.1673,
"PINHAL GRANDE","Rio Grande do Sul",431447,69.22,-29.345,-53.3206,
"PINHEIRINHO DO VALE","Rio Grande do Sul",431449,69.85,-27.2109,-53.608,
"PINHEIRO MACHADO","Rio Grande do Sul",431450,72.39,-31.5794,-53.3798,
"PIRAPÓ","Rio Grande do Sul",431455,69.26,-28.0439,-55.2001,
"PIRATINI","Rio Grande do Sul",431460,70.91,-31.4473,-53.0973,
"PLANALTO","Rio Grande do Sul",431470,69.2,-27.3297,-53.0575,
"POÇO DAS ANTAS","Rio Grande do Sul",431475,72.59,-29.4481,-51.6719,
"PONTÃO","Rio Grande do Sul",431477,72.48,-28.0585,-52.6791,
"PONTE PRETA","Rio Grande do Sul",431478,72.61,-27.6587,-52.4848,
"PORTÃO","Rio Grande do Sul",431480,72.34,-29.7015,-51.2429,
"PORTO ALEGRE","Rio Grande do Sul",431490,73.65,-30.0318,-51.2065,
"PORTO LUCENA","Rio Grande do Sul",431500,72.14,-27.8569,-55.01,
"PORTO MAUÁ","Rio Grande do Sul",431505,71.6,-27.5796,-54.6657,
"PORTO VERA CRUZ","Rio Grande do Sul",431507,71.6,-27.7405,-54.8994,
"PORTO XAVIER","Rio Grande do Sul",431510,73.08,-27.9082,-55.1379,
"POUSO NOVO","Rio Grande do Sul",431513,75.37,-29.1738,-52.2136,
"PRESIDENTE LUCENA","Rio Grande do Sul",431514,76.11,-29.5175,-51.1798,
"PROGRESSO","Rio Grande do Sul",431515,71.18,-29.2441,-52.3197,
"PROTÁSIO ALVES","Rio Grande do Sul",431517,74.86,-28.7572,-51.4757,
"PUTINGA","Rio Grande do Sul",431520,71.63,-29.0045,-52.1569,
"QUARAÍ","Rio Grande do Sul",431530,72.55,-30.384,-56.4483,
"QUATRO IRMÃOS","Rio Grande do Sul",431531,71.51,-27.8257,-52.4424,
"QUEVEDOS","Rio Grande do Sul",431532,69.59,-29.3504,-54.0789,
"QUINZE DE NOVEMBRO","Rio Grande do Sul",431535,73.57,-28.7466,-53.1011,
"REDENTORA","Rio Grande do Sul",431540,66.59,-27.664,-53.6407,
"RELVADO","Rio Grande do Sul",431545,71.18,-29.1164,-52.0778,
"RESTINGA SECA","Rio Grande do Sul",431550,70.16,-29.8188,-53.3807,
"RIO DOS ÍNDIOS","Rio Grande do Sul",431555,71.57,-27.2973,-52.8417,
"RIO GRANDE","Rio Grande do Sul",431560,73.21,-32.0349,-52.1071,
"RIO PARDO","Rio Grande do Sul",431570,72.51,-29.988,-52.3711,
"RIOZINHO","Rio Grande do Sul",431575,76.19,-29.639,-50.4488,
"ROCA SALES","Rio Grande do Sul",431580,72.02,-29.2884,-51.8658,
"RODEIO BONITO","Rio Grande do Sul",431590,72.55,-27.4742,-53.1706,
"ROLADOR","Rio Grande do Sul",431595,72.28,-28.2566,-54.8186,
"ROLANTE","Rio Grande do Sul",431600,71.14,-29.6462,-50.5819,
"RONDA ALTA","Rio Grande do Sul",431610,72.19,-27.7758,-52.8056,
"RONDINHA","Rio Grande do Sul",431620,72.78,-27.8315,-52.9081,
"ROQUE GONZALES","Rio Grande do Sul",431630,71.16,-28.1297,-55.0266,
"ROSÁRIO DO SUL","Rio Grande do Sul",431640,72.56,-30.2515,-54.9221,
"SAGRADA FAMÍLIA","Rio Grande do Sul",431642,70.91,-27.7085,-53.1351,
"SALDANHA MARINHO","Rio Grande do Sul",431643,74.87,-28.3941,-53.097,
"SALTO DO JACUÍ","Rio Grande do Sul",431645,71.5,-29.0951,-53.2133,
"SALVADOR DAS MISSÕES","Rio Grande do Sul",431647,72.49,-28.1233,-54.8373,
"SALVADOR DO SUL","Rio Grande do Sul",431650,75.21,-29.4386,-51.5077,
"SANANDUVA","Rio Grande do Sul",431660,72.57,-27.947,-51.8079,
"SANTA BÁRBARA DO SUL","Rio Grande do Sul",431670,72.63,-28.3653,-53.251,
"SANTA CECÍLIA DO SUL","Rio Grande do Sul",431673,74.66,-28.1609,-51.9279,
"SANTA CLARA DO SUL","Rio Grande do Sul",431675,73.61,-29.4747,-52.0843,
"SANTA CRUZ DO SUL","Rio Grande do Sul",431680,74.18,-29.722,-52.4343,
"SANTA MARIA","Rio Grande do Sul",431690,74.66,-29.6868,-53.8149,
"SANTA MARIA DO HERVAL","Rio Grande do Sul",431695,71.26,-29.4902,-50.9919,
"SANTA MARGARIDA DO SUL","Rio Grande do Sul",431697,75.78,-30.3393,-54.0817,
"SANTANA DA BOA VISTA","Rio Grande do Sul",431700,70.91,-30.8697,-53.11,
"SANT'ANA DO LIVRAMENTO","Rio Grande do Sul",431710,72.54,-30.8773,-55.5392,
"SANTA ROSA","Rio Grande do Sul",431720,75.34,-27.8702,-54.4796,
"SANTA TEREZA","Rio Grande do Sul",431725,75.58,-29.1655,-51.7351,
"SANTA VITÓRIA DO PALMAR","Rio Grande do Sul",431730,70.96,-33.525,-53.3717,
"SANTIAGO","Rio Grande do Sul",431740,75.07,-29.1897,-54.8666,
"SANTO ÂNGELO","Rio Grande do Sul",431750,73.82,-28.3001,-54.2668,
"SANTO ANTÔNIO DO PALMA","Rio Grande do Sul",431755,75.63,-28.4956,-52.0267,
"SANTO ANTÔNIO DA PATRULHA","Rio Grande do Sul",431760,72.06,-29.8268,-50.5175,
"SANTO ANTÔNIO DAS MISSÕES","Rio Grande do Sul",431770,69.85,-28.514,-55.2251,
"SANTO ANTÔNIO DO PLANALTO","Rio Grande do Sul",431775,76.5,-28.403,-52.6992,
"SANTO AUGUSTO","Rio Grande do Sul",431780,73.05,-27.8526,-53.7776,
"SANTO CRISTO","Rio Grande do Sul",431790,71.09,-27.8263,-54.662,
"SANTO EXPEDITO DO SUL","Rio Grande do Sul",431795,72.4,-27.9074,-51.6434,
"SÃO BORJA","Rio Grande do Sul",431800,72.62,-28.6578,-56.0036,
"SÃO DOMINGOS DO SUL","Rio Grande do Sul",431805,74.82,-28.5312,-51.886,
"SÃO FRANCISCO DE ASSIS","Rio Grande do Sul",431810,71.54,-29.5547,-55.1253,
"SÃO FRANCISCO DE PAULA","Rio Grande do Sul",431820,71.67,-29.4404,-50.5828,
"SÃO GABRIEL","Rio Grande do Sul",431830,72.26,-30.3337,-54.3217,
"SÃO JERÔNIMO","Rio Grande do Sul",431840,70.2,-29.9716,-51.7251,
"SÃO JOÃO DA URTIGA","Rio Grande do Sul",431842,71.28,-27.8195,-51.8257,
"SÃO JOÃO DO POLÊSINE","Rio Grande do Sul",431843,71,-29.6194,-53.4439,
"SÃO JORGE","Rio Grande do Sul",431844,70.98,-28.4984,-51.7064,
"SÃO JOSÉ DAS MISSÕES","Rio Grande do Sul",431845,70.38,-27.7789,-53.1226,
"SÃO JOSÉ DO HERVAL","Rio Grande do Sul",431846,71.63,-29.052,-52.295,
"SÃO JOSÉ DO HORTÊNCIO","Rio Grande do Sul",431848,72.57,-29.528,-51.245,
"SÃO JOSÉ DO INHACORÁ","Rio Grande do Sul",431849,72.6,-27.7251,-54.1275,
"SÃO JOSÉ DO NORTE","Rio Grande do Sul",431850,68.39,-32.0151,-52.0331,
"SÃO JOSÉ DO OURO","Rio Grande do Sul",431860,71.28,-27.7707,-51.5966,
"SÃO JOSÉ DO SUL","Rio Grande do Sul",431861,72.69,-29.5448,-51.4821,
"SÃO JOSÉ DOS AUSENTES","Rio Grande do Sul",431862,71.61,-28.7476,-50.0677,
"SÃO LEOPOLDO","Rio Grande do Sul",431870,73.35,-29.7545,-51.1498,
"SÃO LOURENÇO DO SUL","Rio Grande do Sul",431880,72.39,-31.3564,-51.9715,
"SÃO LUIZ GONZAGA","Rio Grande do Sul",431890,70.84,-28.412,-54.9559,
"SÃO MARCOS","Rio Grande do Sul",431900,75.07,-28.9677,-51.0696,
"SÃO MARTINHO","Rio Grande do Sul",431910,70.53,-27.7112,-53.9699,
"SÃO MARTINHO DA SERRA","Rio Grande do Sul",431912,73.17,-29.5397,-53.859,
"SÃO MIGUEL DAS MISSÕES","Rio Grande do Sul",431915,71.3,-28.556,-54.5559,
"SÃO NICOLAU","Rio Grande do Sul",431920,68.98,-28.1834,-55.2654,
"SÃO PAULO DAS MISSÕES","Rio Grande do Sul",431930,71.55,-28.0195,-54.9404,
"SÃO PEDRO DA SERRA","Rio Grande do Sul",431935,72.57,-29.4193,-51.5134,
"SÃO PEDRO DAS MISSÕES","Rio Grande do Sul",431936,70.91,-27.7706,-53.2513,
"SÃO PEDRO DO BUTIÁ","Rio Grande do Sul",431937,72.6,-28.1243,-54.8926,
"SÃO PEDRO DO SUL","Rio Grande do Sul",431940,69.22,-29.6202,-54.1855,
"SÃO SEBASTIÃO DO CAÍ","Rio Grande do Sul",431950,75.2,-29.5885,-51.3749,
"SÃO SEPÉ","Rio Grande do Sul",431960,72.68,-30.1643,-53.5603,
"SÃO VALENTIM","Rio Grande do Sul",431970,71.51,-27.5583,-52.5237,
"SÃO VALENTIM DO SUL","Rio Grande do Sul",431971,75.42,-29.0451,-51.7684,
"SÃO VALÉRIO DO SUL","Rio Grande do Sul",431973,71.61,-27.7906,-53.9368,
"SÃO VENDELINO","Rio Grande do Sul",431975,75.42,-29.3729,-51.3675,
"SÃO VICENTE DO SUL","Rio Grande do Sul",431980,72.51,-29.6882,-54.6826,
"SAPIRANGA","Rio Grande do Sul",431990,71.65,-29.6349,-51.0064,
"SAPUCAIA DO SUL","Rio Grande do Sul",432000,72.45,-29.8276,-51.145,
"SARANDI","Rio Grande do Sul",432010,74.26,-27.942,-52.9231,
"SEBERI","Rio Grande do Sul",432020,72.66,-27.4829,-53.4026,
"SEDE NOVA","Rio Grande do Sul",432023,72.56,-27.6367,-53.9493,
"SEGREDO","Rio Grande do Sul",432026,68.71,-29.3523,-52.9767,
"SELBACH","Rio Grande do Sul",432030,74.89,-28.6294,-52.9498,
"SENADOR SALGADO FILHO","Rio Grande do Sul",432032,71.1,-28.025,-54.5507,
"SENTINELA DO SUL","Rio Grande do Sul",432035,71.56,-30.6107,-51.5862,
"SERAFINA CORRÊA","Rio Grande do Sul",432040,73.31,-28.7126,-51.9352,
"SÉRIO","Rio Grande do Sul",432045,71.87,-29.3904,-52.2685,
"SERTÃO","Rio Grande do Sul",432050,74.82,-27.9798,-52.2588,
"SERTÃO SANTANA","Rio Grande do Sul",432055,70.61,-30.4562,-51.6017,
"SETE DE SETEMBRO","Rio Grande do Sul",432057,71.76,-28.1362,-54.4637,
"SEVERIANO DE ALMEIDA","Rio Grande do Sul",432060,73.65,-27.4362,-52.1217,
"SILVEIRA MARTINS","Rio Grande do Sul",432065,75.52,-29.6467,-53.591,
"SINIMBU","Rio Grande do Sul",432067,69.87,-29.5357,-52.5304,
"SOBRADINHO","Rio Grande do Sul",432070,71.2,-29.4194,-53.0326,
"SOLEDADE","Rio Grande do Sul",432080,71.13,-28.8306,-52.5131,
"TABAÍ","Rio Grande do Sul",432085,69.74,-29.643,-51.6823,
"TAPEJARA","Rio Grande do Sul",432090,72.99,-28.0652,-52.0097,
"TAPERA","Rio Grande do Sul",432100,71.86,-28.6277,-52.8613,
