Código;Espacialidades;Taxa de desocupação - 18 anos ou mais 2010;Taxa de desocupação - 18 a 24 anos 2010;Taxa de desocupação - 25 a 29 anos 2010;IDHM 1991;IDHM 2000;IDHM 2010;IDHM Renda 1991;IDHM Renda 2000;IDHM Renda 2010;% de 0 a 5 anos na escola 2010;% de 18 a 24 anos na escola 2010;% de 25 a 29 anos na escola 2010;Taxa de frequência bruta à pré-escola 2010;Taxa de frequência bruta ao superior 2010;Taxa de frequência líquida à pré-escola 2010;Taxa de frequência líquida ao superior 2010;Renda per capita 1991;Renda per capita 2000;Renda per capita 2010
3548401;Santópolis do Aguapeí;7.42;11.88;10.12;0.51;0.642;0.74;0.594;0.601;0.68;48;13.3;6.83;92.5;19.46;74.12;9.67;322.96;337.7;551.5
3548500;Santos;7.43;19.11;9.78;0.689;0.785;0.84;0.788;0.835;0.861;64;37.63;16.04;95.58;52.52;71.02;26.5;1075.13;1441.86;1693.65;;0.87;;1774.54;;0.85;;1625.27
3160702;Santos Dumont;10.94;21.27;17.39;0.522;0.64;0.741;0.58;0.641;0.688;45;24.6;11.75;97.07;18.21;81.36;9.66;295.05;430.9;578.64
2312304;São Benedito;3.38;7.19;5.88;0.289;0.433;0.611;0.411;0.499;0.562;52;28.41;13.56;74.72;15.38;60.65;8.96;102.94;178.54;263.94
2110401;São Benedito do Rio Preto;6.69;11.25;12.18;0.272;0.368;0.541;0.309;0.364;0.468;30;27.49;8.78;71.87;5.78;60.75;1.77;54.62;76.86;147.34
2612901;São Benedito do Sul;14.71;17.53;21.6;0.228;0.356;0.53;0.4;0.429;0.499;28;25.31;12.87;47.42;6.56;43.52;3.21;96.18;115.27;178.27
2513927;São Bentinho;6.56;9.58;12.2;0.241;0.369;0.606;0.345;0.458;0.575;34;19;8.99;64.4;13.6;58.53;4.73;68.34;138.09;286.99
2110500;São Bento;10.83;26.22;9.9;0.34;0.449;0.602;0.431;0.449;0.525;41;27.41;7.15;72.71;7.18;58.46;4.21;117.03;130.65;210.47
2513901;São Bento;2.83;5.96;3.61;0.292;0.424;0.58;0.485;0.536;0.597;39;21.14;8.25;85.66;13.09;63.22;8.16;163.16;224.79;328.99
3160801;São Bento Abade;3.63;4.95;9.39;0.378;0.532;0.672;0.523;0.588;0.651;62;23.19;9.9;89.99;10.33;73.48;5.87;207.55;310.2;458.65
2411601;São Bento do Norte;17.56;46.67;23.36;0.327;0.458;0.555;0.421;0.509;0.541;57;32.99;7.7;72.36;1.69;64;0.77;110.13;189.5;231.17
3548609;São Bento do Sapucaí;4.58;9.67;6.47;0.467;0.601;0.72;0.625;0.65;0.719;35;20.51;6.35;92.79;16.77;84.63;8.9;391.52;456.88;701.89
4215802;São Bento do Sul;3.81;7.82;4.13;0.564;0.679;0.782;0.645;0.703;0.763;59;31.47;17.71;68.45;35.82;61.4;16.89;442.37;635.17;923.29
1720101;São Bento do Tocantins;6.91;13.11;16.11;0.208;0.411;0.605;0.371;0.458;0.595;13;28.09;21.04;17.53;7.22;13.17;1.81;80.39;137.89;324.27
2411700;São Bento do Trairí;5.59;13.67;9.42;0.34;0.445;0.595;0.39;0.445;0.526;40;14.01;4.92;36.55;4.89;33.13;2.19;90.42;127.55;210.78
2613008;São Bento do Una;6.82;11.94;10.78;0.318;0.437;0.593;0.498;0.587;0.593;26;27.52;13.76;36.47;9.01;31.38;4.6;176.89;309.1;319.47
4215752;São Bernardino;;;;0.326;0.522;0.677;0.434;0.598;0.653;46;25.83;6.24;97.66;22.96;81.31;11.65;119.39;330.62;465.1
2110609;São Bernardo;7.13;10.41;7.39;0.222;0.374;0.572;0.385;0.398;0.514;46;27.85;9.72;78.31;5.36;60.66;1.01;87.99;95;196.57
3548708;São Bernardo do Campo;7.84;15.15;8.62;0.642;0.74;0.805;0.768;0.778;0.807;55;33.08;18.71;97.53;46.96;77.56;20.11;952.27;1011.24;1212.65;;0.81;;1245.02;;0.8;;1182.59
4215901;São Bonifácio;0.24;0.75;;0.507;0.588;0.731;0.573;0.609;0.729;63;16.67;12.26;113.08;22.9;82.46;11.11;283.01;353.47;745.72
4318002;São Borja;6.9;16.63;10.26;0.54;0.637;0.736;0.632;0.663;0.72;33;30.7;11.83;50.6;27.69;46.56;14.81;409.49;496.09;705.72
2708204;São Brás;7.18;19;10.17;0.304;0.436;0.572;0.383;0.454;0.533;36;28.94;12.33;78.67;7.3;71.81;2;86.85;134.8;220.92
3160900;São Brás do Suaçuí;11.66;21.44;7.54;0.476;0.568;0.664;0.537;0.606;0.675;46;29.74;13.84;89.74;25.74;75.54;13.48;226.27;347.15;532.9
2209559;São Braz do Piauí;3.36;6.08;2.65;0.25;0.35;0.596;0.36;0.445;0.533;47;22.99;5.79;78.85;10;72.23;5.24;75.09;127.31;220.96
1507102;São Caetano de Odivelas;7.69;13.72;12.9;0.337;0.464;0.585;0.468;0.503;0.552;43;32.75;12.11;84.13;6.08;60.48;0.68;146.96;182.99;247.8
3548807;São Caetano do Sul;6.1;13.17;7.01;0.697;0.82;0.862;0.792;0.855;0.891;70;45.16;18.5;101.19;76.78;72.32;35.89;1107.53;1639.93;2043.74
2613107;São Caitano;5.29;10.8;4.63;0.285;0.418;0.591;0.457;0.509;0.583;37;24.35;12.65;54.04;6.8;37.4;3.48;137.46;189.93;300.16
3548906;São Carlos;6.87;15.84;7.93;0.62;0.736;0.805;0.732;0.759;0.788;58;31.1;16.35;98.14;44.43;77.67;21.84;758.91;898.67;1079.45
4216008;São Carlos;1.94;5.85;2.72;0.504;0.671;0.769;0.575;0.749;0.763;51;29.31;12.28;77.95;37.05;66.15;22.49;286.21;844.03;924.02
4124608;São Carlos do Ivaí;2.82;6.48;3.6;0.437;0.575;0.682;0.554;0.625;0.703;32;21.94;9.3;36.3;26.8;30.24;12.39;251.43;390.19;635.85
2806701;São Cristóvão;13.02;27.03;15.97;0.403;0.529;0.662;0.494;0.56;0.624;46;33.49;15.85;92.12;21.47;61.47;9.87;173.07;261.6;388.36
4216057;São Cristovão do Sul;7.44;18.83;7.97;0.396;0.518;0.665;0.525;0.575;0.667;43;19.37;11.3;79.39;24.37;68.06;9.82;210.07;287.22;507.73
2928901;São Desidério;5.28;9.69;9.08;0.272;0.398;0.579;0.442;0.485;0.584;25;29.18;10.5;50.98;10.88;45.96;4.72;125.52;163.73;302.2
2513968;São Domingos;5.75;15.59;2.66;0.205;0.348;0.548;0.366;0.476;0.555;47;19.6;16.6;52.11;7.88;47.34;3.06;77.99;154.54;253.36
2806800;São Domingos;5;12.15;6.29;0.272;0.402;0.588;0.451;0.479;0.572;54;27.95;10.3;76.16;15.04;60.02;7.05;132.14;157.68;281.44
2928950;São Domingos;7.84;17.84;12.59;0.315;0.469;0.64;0.442;0.49;0.601;46;25.45;16.66;85.54;19.32;60.33;7.14;125.15;169.1;335.76
4216107;São Domingos;2.76;6.28;1.77;0.462;0.661;0.765;0.53;0.7;0.769;43;25.47;11.72;92.1;29.05;80.71;16.4;216.37;624.61;956.19
5219803;São Domingos;8.95;18.54;10.56;0.304;0.442;0.597;0.485;0.528;0.576;30;21.76;10.64;22.61;8.16;18.7;3.3;163.37;213.83;288.36
3160959;São Domingos das Dores;4.69;11.33;5.59;0.355;0.507;0.638;0.531;0.607;0.602;33;19.41;3.59;59.44;14.31;58.18;8.44;217.92;348.75;338.29
1507151;São Domingos do Araguaia;7.19;13.13;9.78;0.285;0.454;0.594;0.458;0.536;0.629;32;29.7;12.28;51.06;7.78;44.02;1.7;138.36;224.71;400.66
2110658;São Domingos do Azeitão;9.45;15.54;14.61;0.289;0.398;0.59;0.398;0.434;0.576;52;25.53;7.25;82.25;9.3;52.49;5.36;95.38;119.21;288.68
1507201;São Domingos do Capim;4.07;9.57;3.14;0.33;0.371;0.532;0.506;0.507;0.509;30;32.95;13.65;67.54;6.79;59.02;0.96;186.02;187.61;189.39
2513943;São Domingos do Cariri;4.06;9.69;3.11;0.291;0.493;0.589;0.391;0.533;0.603;47;18.91;11.79;92.65;19.69;78.7;7.07;91.21;221.03;341.56
2110708;São Domingos do Maranhão;4.24;8.36;4.97;0.283;0.394;0.582;0.417;0.499;0.549;45;28.37;10.32;95.35;11.88;73.84;4.27;107.03;178.55;243.74
3204658;São Domingos do Norte;5.11;14.28;3.11;0.445;0.562;0.682;0.53;0.59;0.679;28;20.89;3.76;56.07;25.89;56.07;15.32;216.03;313.9;547.57
3161007;São Domingos do Prata;5.28;13.4;10.07;0.382;0.561;0.69;0.527;0.601;0.674;42;26.52;10.97;75.33;22.56;63.37;13.01;212.49;337.02;531.92
4318051;São Domingos do Sul;0.36;0.81;;0.568;0.69;0.763;0.651;0.695;0.78;55;30.35;7.62;104.74;39.08;90.01;24.13;459.62;604;1025.84
2929107;São Felipe;6.74;9.32;8.91;0.293;0.464;0.616;0.434;0.52;0.565;42;35.19;15.8;83.82;13.7;57.82;3;119.19;203.42;268.96
1101484;São Felipe D'Oeste;4.73;7.81;5.89;0.232;0.466;0.649;0.425;0.562;0.615;17;29.51;12.36;44.95;30.81;44.95;14.28;112.83;263.7;368.24
2929008;São Félix;13.68;22.86;16.29;0.388;0.489;0.639;0.483;0.535;0.582;51;32.61;8.68;105.5;21.34;66.92;10.06;161.74;223.36;299.65
2110807;São Félix de Balsas;6.23;22.54;6.92;0.257;0.391;0.557;0.333;0.462;0.517;31;21.75;3.29;62.83;5.11;55.34;1.47;63.42;141.81;199.47
3161056;São Félix de Minas;7.01;14.05;5.42;0.257;0.487;0.62;0.431;0.531;0.589;41;16.14;11.13;90.51;5.97;62.28;1.25;117.09;217.18;312.33
5107859;São Félix do Araguaia;5.51;10.71;10.06;0.407;0.569;0.668;0.595;0.635;0.652;42;41.45;27.04;43.05;19.8;38.91;3.22;323.9;415.77;461.47
2929057;São Félix do Coribe;7.77;14.93;9.43;0.308;0.462;0.639;0.459;0.512;0.601;38;25.61;11.45;84.79;13.05;68.07;6.32;139.04;193.74;335.9
2209609;São Félix do Piauí;4.68;21.45;2.86;0.354;0.481;0.61;0.391;0.485;0.587;50;35.17;21.96;73.5;16.37;63.7;11.26;90.96;163.27;309.48
1720150;São Félix do Tocantins;0.34;2.08;;0.294;0.419;0.574;0.362;0.545;0.55;23;37.5;21.49;37.16;9.96;13.22;1.2;76.01;237.6;244.55
1507300;São Félix do Xingu;8.08;11.72;11.1;0.315;0.435;0.594;0.557;0.663;0.638;28;23.05;11.56;29.6;3.85;23.84;1.23;256.58;496.39;423.85
2411809;São Fernando;5.91;16.88;9.67;0.35;0.498;0.608;0.463;0.512;0.591;51;31.54;14.02;47.8;19.97;44.14;10.93;142.79;192.97;316.21
3304805;São Fidélis;4.4;11.16;4.93;0.449;0.59;0.691;0.58;0.636;0.685;52;35.06;8.32;83.23;23.1;60.86;12.47;295.37;418.24;567.23
2513984;São Francisco;4.96;16.45;5.88;0.246;0.403;0.58;0.327;0.456;0.56;57;15.77;9.63;46.47;14.68;43.95;5.4;61.28;136.99;261.15
2806909;São Francisco;8.48;25.74;7.88;0.367;0.444;0.587;0.486;0.485;0.564;58;26.26;13.43;105.56;13.32;75.74;3.77;164.9;163.18;267.3
3161106;São Francisco;7.81;15.93;10.29;0.342;0.485;0.638;0.442;0.496;0.595;24;26.42;10.48;39.54;18.41;38.45;9.82;125.16;175.22;325.23
3549003;São Francisco;2.54;5.76;6.02;0.445;0.631;0.723;0.54;0.62;0.705;54;31.8;1.85;89.07;34.9;73.5;26.94;231.05;378.25;643.37
4318101;São Francisco de Assis;5.45;13.32;7.56;0.445;0.558;0.675;0.547;0.609;0.681;27;28.03;7.58;32.41;20.16;27.87;11.95;239.95;353.5;553.81
2209658;São Francisco de Assis do Piauí;2.76;6.71;4.27;0.143;0.241;0.485;0.308;0.379;0.462;33;23.05;15.39;32.25;5.9;26.46;1;54.48;84.62;141.81
5219902;São Francisco de Goiás;6.2;10.55;7.77;0.389;0.569;0.651;0.506;0.603;0.658;20;16.7;5.19;29.85;14.35;29.85;8.66;185.96;340.03;479.13
3304755;São Francisco de Itabapoana;10.08;22.5;9.97;0.344;0.503;0.639;0.471;0.586;0.618;58;24.22;17.01;86.41;17.75;61.5;7.28;150.16;307.5;375.49
3161205;São Francisco de Paula;3.1;7.02;2.3;0.325;0.533;0.66;0.467;0.598;0.66;43;19.01;10.28;76.52;15.6;52.95;8.51;146.05;330.51;484.92
4318200;São Francisco de Paula;3.39;6.57;3.56;0.464;0.592;0.685;0.608;0.657;0.701;21;22.78;12.74;28.11;30.86;25.37;12.3;350.67;476.8;628.15
3161304;São Francisco de Sales;5.16;8.37;5.25;0.446;0.612;0.688;0.613;0.651;0.711;27;23.76;16.7;54.68;21.25;50.5;7.23;361.91;460.27;665.68
2110856;São Francisco do Brejão;7.03;10.88;9.35;0.256;0.424;0.584;0.494;0.505;0.556;49;27.67;9.86;86.64;4.3;70.76;2.17;173.04;185.64;253.78
2929206;São Francisco do Conde;25.26;44.78;31.35;0.355;0.518;0.674;0.521;0.552;0.641;56;30.24;15.63;114.28;19.62;75.55;5.12;204.7;248.79;433.23
3161403;São Francisco do Glória;5.7;13.27;2.86;0.348;0.538;0.663;0.511;0.572;0.647;23;22.29;5.51;34.11;22.53;31.29;13.98;191.82;280.72;449.2
1101492;São Francisco do Guaporé;5;7.6;6.8;0.298;0.434;0.611;0.476;0.648;0.657;8;19.59;12.9;11.77;11.21;11.12;2.81;154.47;450.63;477.9
2110906;São Francisco do Maranhão;2.54;4.95;2.1;0.27;0.349;0.528;0.403;0.407;0.503;39;30.47;10.47;64.01;6.72;48.67;4.02;98.49;100.67;182.63
2411908;São Francisco do Oeste;7.99;16.21;8.89;0.333;0.484;0.628;0.456;0.496;0.581;51;24.4;5.89;55.43;18.88;48.68;11.07;136.55;174.86;298.15
1507409;São Francisco do Pará;5.95;18.37;3.8;0.371;0.476;0.608;0.525;0.552;0.571;32;26.65;7.09;50.07;8.84;39.26;3.8;209.85;248.22;279.19
2209708;São Francisco do Piauí;6.79;13.93;8.89;0.233;0.348;0.57;0.295;0.415;0.557;52;29.14;13.75;86.88;18.05;66.93;8.44;50.13;106.14;256.79
4216206;São Francisco do Sul;7.52;15.51;7.53;0.575;0.658;0.762;0.628;0.71;0.74;45;26.4;12.02;55.74;31.56;52.15;12.62;397.72;664.41;801.49
2929255;São Gabriel;7.05;13.24;12.15;0.283;0.435;0.592;0.377;0.531;0.55;34;21.76;9.56;53.46;10.37;50.59;2.48;83.54;218.35;245.38
4318309;São Gabriel;7.97;16.49;10.63;0.518;0.624;0.699;0.632;0.668;0.711;27;30.05;9.06;44.19;23.07;38.94;14.23;407.91;509.43;667.06
1303809;São Gabriel da Cachoeira;4.39;8.3;6.41;0.388;0.478;0.609;0.545;0.528;0.61;36;34.49;16.7;44.93;7.55;34.17;1.97;237.56;213.37;355.51
3204708;São Gabriel da Palha;3.9;6.32;3.59;0.448;0.617;0.709;0.543;0.656;0.739;39;19;6.5;61.8;16.78;52.65;9.25;234.01;475.1;792.54
5007695;São Gabriel do Oeste;3.49;5.64;2.54;0.526;0.658;0.729;0.691;0.748;0.751;48;15.84;9.49;72.56;20.47;59.03;6.88;587.89;839.53;855.21
3161502;São Geraldo;2.81;5.24;1.29;0.402;0.542;0.651;0.495;0.607;0.656;35;28.02;6.97;79.86;14.98;59.3;11.29;173.71;348.54;474.14
3161601;São Geraldo da Piedade;6.39;14.11;4.41;0.316;0.459;0.6;0.428;0.509;0.625;13;18.86;4.25;28.44;4.19;28.44;2.98;114.6;190.32;391.27
1507458;São Geraldo do Araguaia;6.98;15.98;7.82;0.256;0.415;0.595;0.448;0.564;0.594;31;27.86;11.66;42.9;7.99;38.69;1.89;130.32;267.87;322.95
3161650;São Geraldo do Baixio;3.65;7.97;10;0.337;0.498;0.63;0.473;0.536;0.631;27;14.01;6.18;64.89;11.79;64.89;5.06;151.44;224.41;404.81
3304904;São Gonçalo;9.92;21.47;13.22;0.543;0.641;0.739;0.624;0.677;0.711;49;30.81;14.17;82.33;28.65;62.51;12.72;388.85;539;669.3;;0.72;;682.57;;0.71;;657.27
3161700;São Gonçalo do Abaeté;4;7.5;6.01;0.421;0.553;0.67;0.529;0.609;0.665;33;20.1;8.7;77.43;21.27;73.7;10.57;215.53;354.44;502.57
2312403;São Gonçalo do Amarante;8.25;20.5;10.44;0.325;0.459;0.665;0.435;0.484;0.587;52;21.6;9.24;64.13;12.31;49.51;5.15;119.92;162.82;309.14
2412005;São Gonçalo do Amarante;11.57;23.72;11.48;0.395;0.524;0.661;0.486;0.543;0.619;40;31.54;16.88;83.45;14.25;59.8;5.12;165.07;234.24;377.16
2209757;São Gonçalo do Gurguéia;20.27;37.59;21.26;0.229;0.384;0.56;0.376;0.447;0.572;40;35.16;14.4;65.25;16.84;61.82;2.54;83.1;128.97;281.43
3161809;São Gonçalo do Pará;3.81;7.52;2.13;0.425;0.567;0.689;0.555;0.616;0.682;38;18.64;11.01;67.85;23.1;64.86;11.72;252.46;369.58;558.07
2209807;São Gonçalo do Piauí;17.65;41.33;24.98;0.388;0.502;0.616;0.463;0.449;0.538;52;23.96;12.2;42.89;24.22;33.28;8.01;142.64;130.66;227.37
3161908;São Gonçalo do Rio Abaixo;10.08;15.71;11.34;0.368;0.521;0.667;0.543;0.56;0.658;36;29.47;11.17;65.09;15.89;65.09;7.64;234.63;260.21;479.04
3125507;São Gonçalo do Rio Preto;7.72;22.74;4.23;0.367;0.537;0.64;0.448;0.538;0.593;48;17.89;5.06;67.51;7.65;65.74;2.96;129.69;227.45;321.22
3162005;São Gonçalo do Sapucaí;4.74;9.32;8.5;0.497;0.604;0.715;0.593;0.655;0.706;36;21.72;6.2;79.76;14.64;75.07;10.08;320.02;471.74;648.31
2929305;São Gonçalo dos Campos;12.46;22.11;17.61;0.339;0.473;0.627;0.468;0.533;0.636;48;35.25;12.73;88.78;10.3;57.44;4.39;147.35;221.05;419.27
3162104;São Gotardo;3.08;4.45;3.67;0.499;0.627;0.736;0.618;0.676;0.739;36;22.36;10.23;76.9;19.97;68.98;12.46;375.03;535.38;795.14
4318408;São Jerônimo;5.41;8.23;7.92;0.478;0.609;0.696;0.639;0.696;0.734;28;29.92;16.08;34.4;34.13;30.41;12.88;425.91;607.2;768.93
4124707;São Jerônimo da Serra;4.93;7.78;10.4;0.364;0.532;0.637;0.502;0.578;0.626;21;27.75;13.8;31.03;15.43;27.51;7.33;181.5;291.14;393.81
2613206;São João;5.07;10.74;7.72;0.278;0.398;0.57;0.427;0.472;0.565;28;32.39;14.2;54.59;10.02;49.52;3.99;113.73;150.57;269.44
4124806;São João;2.98;9.29;4.59;0.439;0.642;0.727;0.51;0.655;0.695;48;36.17;11.13;54.14;35.57;50.18;26.21;190.61;471.83;605.55
2111003;São João Batista;10.69;18.58;9.45;0.294;0.433;0.598;0.363;0.472;0.493;53;15.46;4.43;103.02;5.09;70.06;1.83;76.63;151.12;171.53
4216305;São João Batista;2.21;1.5;2.06;0.52;0.663;0.74;0.615;0.69;0.739;35;20.38;8.2;65.47;20.21;59.67;12.85;368.39;586.58;794.12
3162203;São João Batista do Glória;7.08;17.01;8.4;0.443;0.607;0.724;0.607;0.653;0.713;54;22.02;6.55;84.07;18.24;68.15;13.88;349.15;465.62;676.07
1400506;São João da Baliza;6.89;11.9;7.46;0.365;0.538;0.655;0.519;0.559;0.614;41;32.33;17.59;50.6;30.25;43.61;10.03;201.75;258.85;365.67
3305000;São João da Barra;8.18;17.4;8.33;0.484;0.548;0.671;0.565;0.609;0.686;50;29.36;11.87;82.95;18.27;55.36;7.24;269.66;353.21;570.38
3549102;São João da Boa Vista;5.21;12.25;5.6;0.585;0.722;0.797;0.693;0.741;0.776;55;25.38;8.1;103.87;29.84;84.38;18.04;596.99;802.79;998.31
2209856;São João da Canabrava;11.33;21.51;11.31;0.25;0.366;0.559;0.392;0.436;0.539;38;39;13.74;73.84;23.21;63.8;9.65;92.01;120.82;229.34
2209872;São João da Fronteira;7.09;12.83;11.38;0.165;0.359;0.515;0.378;0.473;0.516;45;38.72;18.87;59.53;15.5;48.05;4.11;84.08;152.09;198.13
3162252;São João da Lagoa;5.89;18.6;5.18;0.281;0.487;0.634;0.396;0.529;0.575;28;30.56;7.74;58.28;21.68;52.2;10.43;94.2;214.78;286.35
5220009;São João D'Aliança;5.48;13.16;7.21;0.363;0.533;0.685;0.514;0.654;0.65;22;20.21;5.78;30.87;14.24;28.52;5.33;196;469.75;457.89
3162302;São João da Mata;3.49;11.58;5.06;0.429;0.585;0.653;0.591;0.636;0.676;24;20.56;9.56;72.75;22.99;66.05;12.81;316.54;419.3;538.08
5220058;São João da Paraúna;5.61;16.34;12.38;0.458;0.635;0.724;0.566;0.681;0.699;44;24.06;7.91;84.78;34.73;70.18;15.53;271.19;555.53;619.67
1507466;São João da Ponta;2.37;4.44;2.5;0.282;0.448;0.583;0.432;0.477;0.522;40;29.91;17.19;68;2.54;60.83;0.61;117.39;155.47;206.18
3162401;São João da Ponte;6.38;16.04;8.34;0.242;0.406;0.569;0.397;0.49;0.559;37;26.88;10.55;50.14;7.59;42.84;3.65;94.45;168.59;258.77
3549201;São João das Duas Pontes;2.89;11.69;4.59;0.49;0.642;0.72;0.546;0.66;0.675;53;29.76;4.61;91.54;26.23;67.73;21.41;238.79;485.77;532.23
2209906;São João da Serra;7.22;12.86;8.85;0.226;0.364;0.582;0.318;0.413;0.545;59;30.24;17.34;35.49;11.69;28.01;2.7;57.99;104.46;237.11
3162450;São João das Missões;13.06;18.8;13.84;0.22;0.36;0.529;0.313;0.425;0.502;30;27.89;16.93;37.6;11.79;35.26;4.41;56.21;112.78;181.77
4318424;São João da Urtiga;0.89;3.22;2.57;0.428;0.572;0.694;0.506;0.616;0.702;24;31.33;8.65;33.74;30.16;33.74;17.52;186.35;370.63;632.23
2209955;São João da Varjota;8.3;15.58;12.32;0.241;0.368;0.559;0.363;0.441;0.536;48;38.35;8.83;60.82;20.15;53.01;6.2;76.35;124.49;224.99
3549250;São João de Iracema;5.16;14.66;1.35;0.406;0.677;0.748;0.557;0.69;0.682;61;34.77;10.97;110.4;45.54;100;30.35;256.46;586.49;559.18
3162500;São João Del Rei;6.17;15.82;7.27;0.532;0.673;0.758;0.613;0.679;0.733;45;32.89;16.16;96.97;37.79;83.1;18.42;362.32;546.07;764.74
3305109;São João de Meriti;9.13;19.49;10.76;0.514;0.62;0.719;0.598;0.655;0.693;39;28.35;12.57;67.79;20.92;51.79;9.24;330.95;472.22;597.57;;0.7;;613.61;;0.69;;583.03
1507474;São João de Pirabas;10.02;18.83;9.92;0.306;0.415;0.539;0.449;0.471;0.529;30;32.62;15.52;63.45;5.8;61.76;1.58;131.04;149.85;215.54
1507508;São João do Araguaia;4.69;10.93;5.36;0.233;0.349;0.55;0.48;0.448;0.53;42;24.53;8.08;34.85;2.22;26.18;0.27;158.18;129.78;216.86
2209971;São João do Arraial;4.27;6.56;10.59;0.18;0.357;0.523;0.31;0.429;0.496;51;26.06;12.16;73.64;6.85;58.42;2.06;55.16;115.31;174.82
4124905;São João do Caiuá;6.21;12.8;4.83;0.423;0.585;0.664;0.558;0.595;0.678;53;25.32;14.58;80.83;21;71.69;9.56;258.17;323.9;545.41
2514008;São João do Cariri;5.35;13.99;9.18;0.349;0.463;0.622;0.454;0.523;0.618;39;33.82;9.95;62.28;18.33;53.08;10.23;134.92;207.67;373.55
2111029;São João do Carú;5.58;10.22;8.33;0.156;0.281;0.509;0.362;0.408;0.487;40;33.7;14.33;55.21;7.69;47.64;2.41;76.23;101.3;165.38
4216354;São João do Itaperiú;1.38;2.69;1.9;0.451;0.607;0.738;0.571;0.666;0.714;24;14.82;8.04;51.34;17.51;47.78;10.03;279.34;505.78;680.25
4125001;São João do Ivaí;4.63;13.02;6.57;0.446;0.584;0.693;0.582;0.599;0.677;51;27.52;14.43;80.76;23.51;74.82;12.97;299.38;332.91;540.31
2312502;São João do Jaguaribe;4.25;12.3;7.07;0.399;0.523;0.654;0.464;0.533;0.62;53;24.8;12.35;99.94;18.5;68.32;10.88;143.71;220.84;378.76
3162559;São João do Manhuaçu;1.76;2.66;1.31;0.291;0.506;0.65;0.517;0.631;0.659;24;24.79;6.99;52.05;18.81;50.45;12.1;199.56;406.05;484.15
3162575;São João do Manteninha;8.67;10.42;12.37;0.343;0.539;0.64;0.462;0.572;0.623;33;20.12;21.42;54.61;13.06;52.47;4.08;142.04;280.53;385.78
4216255;São João do Oeste;0.88;1.77;2.02;0.477;0.643;0.761;0.546;0.607;0.756;43;39.75;10.18;126.57;32.66;98.99;20.52;239.32;350.48;881.09
3162609;São João do Oriente;5.56;10.59;10.12;0.407;0.548;0.648;0.511;0.557;0.631;32;24.46;9.71;67.25;19.42;64.04;10.13;192.68;256.22;404.69
3162658;São João do Pacuí;6.19;12.35;12.7;0.227;0.382;0.625;0.392;0.441;0.606;55;25.45;18.48;48.59;10.27;42.09;6.04;91.76;124.28;346.53
2111052;São João do Paraíso;3.12;6.46;5.41;0.23;0.421;0.609;0.382;0.489;0.554;30;25.38;8.92;68.39;12.86;54.46;5.65;86.25;167.55;251.04
3162708;São João do Paraíso;8.47;16.01;9.75;0.273;0.443;0.615;0.438;0.481;0.583;27;19.76;12.77;52.98;15.16;52.05;6.84;122.21;159.72;300.81
3549300;São João do Pau D'Alho;2.2;6.51;1.4;0.517;0.641;0.75;0.549;0.602;0.714;66;25.77;5.16;62.14;32.3;56.59;21.44;243.18;339.7;680.13
2210003;São João do Piauí;6.5;15.63;8.26;0.345;0.451;0.645;0.466;0.532;0.615;41;44.03;25.12;73.3;24.59;60.48;11.64;145.39;219.28;368.36
4318432;São João do Polêsine;2.52;5.55;1.93;0.499;0.686;0.748;0.605;0.709;0.748;39;39.67;14.94;64.04;44.21;55.92;29.79;346.3;659.63;841.33
2500700;São João do Rio do Peixe;6.88;12.4;14.68;0.3;0.448;0.608;0.354;0.5;0.586;47;36.3;19.45;72.11;24.88;58.47;10.27;72.24;179.91;306.87
2412104;São João do Sabugi;3.88;11.97;4.89;0.417;0.533;0.655;0.504;0.538;0.62;53;31.77;7.85;91.05;24.8;59.67;15.39;183.88;227.63;379.2
2111078;São João do Soter;3.5;5.31;5.13;0.205;0.334;0.517;0.361;0.405;0.486;47;28.86;11.26;65.47;3.86;41.31;1.56;75.64;99.24;165.1
2111102;São João dos Patos;5.75;14.32;9.33;0.347;0.478;0.615;0.448;0.516;0.613;43;31.24;7.8;88.44;14.6;69.06;9.56;129.75;198.85;362.47
4216404;São João do Sul;2.42;5.65;4.79;0.441;0.574;0.695;0.57;0.622;0.682;36;17.02;6.69;51.25;16.35;48.53;9.21;276.85;384.4;558.4
2514107;São João do Tigre;2.44;6.98;3.18;0.264;0.369;0.552;0.334;0.45;0.523;34;20.09;8.69;50.21;5.25;50.21;1.97;64.12;131.48;207.42
4125100;São João do Triunfo;2.61;3.61;3.09;0.325;0.503;0.629;0.496;0.557;0.655;23;15.97;8.66;41.6;11.12;35.2;4.02;175.31;256.36;471.43
3162807;São João Evangelista;6.62;13.59;9;0.353;0.527;0.638;0.524;0.54;0.62;27;28.53;10.31;49.06;16.54;47.07;9.88;207.91;229.7;378.41
3162906;São João Nepomuceno;3.82;11.95;2.42;0.508;0.614;0.708;0.598;0.652;0.696;64;24.92;6.38;97.14;20.81;66.76;11.98;329.64;462.36;608.32
4216503;São Joaquim;4.02;10.79;2.96;0.491;0.589;0.687;0.579;0.649;0.705;31;21.92;12.43;32.98;22.11;27.89;11.7;294.36;454.9;641.75
3549409;São Joaquim da Barra;7.39;16.14;8.19;0.515;0.686;0.762;0.681;0.713;0.74;49;25.25;6.01;71.41;23.46;64.07;15.69;553.87;674.29;799.93
